date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2025-06-05,3352.78,-0.13986503,0.04847109,-0.22386132,-0.10466036,-0.18986477,-0.107806005,0.11884023,-0.122703895,0.27801624,0.0,1.0,0.0,0.0
2025-06-06,3312.05,-0.16064452,0.057529196,-0.22386132,-0.10466036,-0.19648387,0.0031749469,0.08023784,-0.1270319,-0.7520121,0.0,1.0,0.0,0.0
2025-06-09,3325.6,-0.18847449,0.07485866,-0.27710912,-0.10466036,-0.21365336,-0.056422744,0.08468882,-0.13968326,-0.89979184,0.0,1.0,0.0,0.0
2025-06-10,3322.5,-0.22245136,0.06524264,-0.27710912,-0.11605531,-0.22653471,0.0025644093,0.07541808,-0.14707044,-0.782099,0.0,1.0,0.0,0.0
2025-06-11,3355.03,-0.23874567,0.035355322,-0.27710912,-0.19752689,-0.22043024,0.07701782,0.068728484,-0.14017116,-0.6217058,0.0,1.0,0.0,0.0
2025-06-12,3386.9,-0.22694999,0.048832558,-0.27710912,-0.16488285,-0.20878895,0.032644022,0.06488942,-0.12598144,-0.61681527,0.0,1.0,0.0,0.0
2025-06-13,3432.77,-0.20219953,0.07638789,-0.27710912,-0.09693414,-0.18542358,0.06794872,0.067409135,-0.102649316,-0.57620347,0.0,1.0,0.0,0.0
2025-06-16,3385.38,-0.13984363,0.116613775,-0.27454472,0.034670465,-0.13956693,0.13160461,0.09587189,-0.067906514,-0.40227443,0.0,0.0,1.0,0.0
2025-06-17,3388.59,-0.09483944,0.092576325,-0.19752689,0.034670465,-0.120844804,-0.08419422,0.10111596,-0.051311843,-0.28825685,0.0,0.0,1.0,0.0
2025-06-18,3369.37,-0.06837524,0.07265186,-0.16488285,0.034670465,-0.109294906,-0.015682133,0.104710385,-0.03824639,-0.2664765,0.0,0.0,1.0,0.0
2025-06-19,3370.64,-0.041551944,0.049031697,-0.09693414,0.034670465,-0.09301439,0.03443949,0.10805657,-0.025380969,-0.32418877,0.0,0.0,1.0,0.0
2025-06-20,3369.04,-0.038884673,0.04550144,-0.083597794,0.034670465,-0.09106413,-0.052831396,0.10451014,-0.022650069,-0.38708642,0.0,0.0,1.0,0.0
2025-06-23,3369.19,-0.08596335,0.0670462,-0.20072292,-0.030766398,-0.11375704,-0.117125124,0.09406474,-0.037538346,-0.57752293,0.0,0.0,1.0,0.0
2025-06-24,3323.08,-0.107712716,0.069850005,-0.20072292,-0.030766398,-0.12296282,0.042452317,0.0776115,-0.04230894,-0.7606275,0.0,0.0,1.0,0.0
2025-06-25,3332.25,-0.13300951,0.073419645,-0.20072292,-0.030766398,-0.1371689,-0.033419196,0.07682514,-0.059871227,-0.9557689,0.0,0.0,1.0,0.0
2025-06-26,3327.89,-0.18619068,0.077059135,-0.29667228,-0.083597794,-0.17012545,-0.10498249,0.09756467,-0.08252095,-0.7932823,0.0,0.0,1.0,0.0
2025-06-27,3274.57,-0.24224606,0.08527563,-0.3638747,-0.1582706,-0.21014507,-0.06720243,0.12505949,-0.09990155,-0.7006664,0.0,0.0,1.0,0.0
